#name	crc	size	key
Neo Poke Pro Yakyuu (Japan) (v32)	c624388f	1048576	Neo Poke Pro Yakyuu (Japan) (v1F)
Neo Turf Masters - Pocket Sports Series (World) (En,Ja)	e0e853dd	2097152	Neo Turf Masters - Pocket Sports Series (World) (En,Ja)
NeoGeo Cup '98 Plus Color - Pocket Sports Series (World) (En,Ja)	c0da4fe9	1048576	NeoGeo Cup '98 Plus Color - Pocket Sports Series (World) (En,Ja)
Nige-ron-pa (Japan)	a9063d9e	1048576	Nige-ron-pa (Japan)
Oekaki Puzzle (Japan)	a9118e82	524288	Picture Puzzle (Europe)
PP-AA01 - Pusher - Program - Hontai Controller Gawa (Japan)	78acdbcb	524288	PP-AA01 - Pusher - Program - Hontai Controller Gawa (Japan)
Pac-Man (World) (En,Ja)	21e8cc15	524288	Pac-Man (World) (En,Ja)
Pachi-Slot Aruze Oukoku - Porcano 2 (Japan)	96ddfbe3	1048576	Pachi-Slot Aruze Oukoku - Porcano 2 (Japan)
Pachi-Slot Aruze Oukoku Pocket - Azteca (Japan) (v03)	2314440a	524288	Pachi-Slot Aruze Oukoku Pocket - Azteca (Japan) (v06)
Pachi-Slot Aruze Oukoku Pocket - Azteca (Japan) (v04)	9ff16520	1048576	Pachi-Slot Aruze Oukoku Pocket - Azteca (Japan) (v06)
Pachi-Slot Aruze Oukoku Pocket - Azteca (Japan) (v06)	c9b55e6b	1048576	Pachi-Slot Aruze Oukoku Pocket - Azteca (Japan) (v06)
Pachi-Slot Aruze Oukoku Pocket - Dekahel 2 (Japan)	346f3c46	1048576	Pachi-Slot Aruze Oukoku Pocket - Dekahel 2 (Japan)
Pachi-Slot Aruze Oukoku Pocket - Delsol 2 (Japan)	1ea69db1	1048576	Pachi-Slot Aruze Oukoku Pocket - Delsol 2 (Japan)
Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (v03)	4014ff42	524288	Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (v03)
Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (v04)	2a4f45ab	1048576	Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (v03)
Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (v05)	a0c26f9b	524288	Pachi-Slot Aruze Oukoku Pocket - Hanabi (Japan) (v03)
Pachi-Slot Aruze Oukoku Pocket - Ohanabi (Japan)	8a88c50f	1048576	Pachi-Slot Aruze Oukoku Pocket - Ohanabi (Japan)
Pachi-Slot Aruze Oukoku Pocket - Ward of Lights (Japan) (v03)	d46cbc54	524288	Pachi-Slot Aruze Oukoku Pocket - Ward of Lights (Japan) (v03)
Pachi-Slot Aruze Oukoku Pocket - Ward of Lights (Japan) (v04)	a54ec305	1048576	Pachi-Slot Aruze Oukoku Pocket - Ward of Lights (Japan) (v03)
Pachi-Slot Aruze Oukoku Pocket - e-CUP (Japan) (v03)	b5311753	1048576	Pachi-Slot Aruze Oukoku Pocket - e-CUP (Japan) (v03)
Pachi-Slot Aruze Oukoku Pocket - e-CUP (Japan) (v04)	0a7c32df	1048576	Pachi-Slot Aruze Oukoku Pocket - e-CUP (Japan) (v03)
Pachinko Hisshou Guide - Pocket Parlor (Japan)	543dc257	1048576	Pachinko Hisshou Guide - Pocket Parlor (Japan)
Pachinko Hisshou Guide - Pocket Parlor (Japan) (Beta)	ccf07c2f	1048576	Pachinko Hisshou Guide - Pocket Parlor (Japan)
Party Mail (Japan)	4da8a1c0	1048576	Party Mail (Japan)
Party Mail (Japan) (Beta)	f2284a95	2097152	Party Mail (Japan)
Picture Puzzle (Europe)	6f2d35e6	524288	Picture Puzzle (Europe)
Pocket Love - if (Japan)	c2ee1ee5	2097152	Pocket Love - if (Japan)
Pocket Reversi (Europe) (v03)	9589f2f2	524288	Pocket Reversi (Europe) (vA1)
Pocket Reversi (Europe) (vA1)	22c07c25	524288	Pocket Reversi (Europe) (vA1)
Pocket Reversi (Japan)	d115fedf	524288	Pocket Reversi (Europe) (vA1)
Pocket Tennis Color - Pocket Sports Series (World) (En,Ja)	e0b9aa22	524288	Pocket Tennis Color - Pocket Sports Series (World) (En,Ja)
Puyo Pop (Japan) (En,Ja) (v05)	3090b2fd	1048576	Puyo Pop (USA) (En,Ja) (v06)
Puyo Pop (USA) (En,Ja) (v06)	5ea9559e	1048576	Puyo Pop (USA) (En,Ja) (v06)
Puzzle Bobble Mini (Europe)	d31312dc	1048576	Bust-A-Move Pocket (USA)
Puzzle Bobble Mini (Japan) (En)	d6544f6c	1048576	Bust-A-Move Pocket (USA)
Puzzle Link (USA, Europe)	8d0610ac	524288	Puzzle Link (USA, Europe)
Puzzle Link 2 (USA, Europe)	ba9ca21c	1048576	Puzzle Link 2 (USA, Europe)
Renketsu Puzzle Tsunagete Pon! Color (Japan)	c3f3e83c	524288	Puzzle Link (USA, Europe)
Rockman - Battle & Fighters (Japan)	3c010642	2097152	Rockman - Battle & Fighters (Japan)
Rockman - Battle & Fighters (Japan) (Demo)	f0b27871	2097152	Rockman - Battle & Fighters (Japan)
SNK Gals' Fighters (Japan)	d73b5b9f	2097152	SNK Gals' Fighters (USA, Europe)
SNK Gals' Fighters (USA, Europe)	b02c2be7	2097152	SNK Gals' Fighters (USA, Europe)
SNK vs. Capcom - Card Fighters 2 - Expand Edition (Japan)	ccbcfda7	2097152	SNK vs. Capcom - Card Fighters 2 - Expand Edition (Japan)
SNK vs. Capcom - Card Fighters' Clash - Capcom Version (USA, Europe)	80ce137b	2097152	SNK vs. Capcom - Card Fighters' Clash - Capcom Version (USA, Europe)
SNK vs. Capcom - Card Fighters' Clash - SNK Version (USA, Europe)	94b63a97	2097152	SNK vs. Capcom - Card Fighters' Clash - SNK Version (USA, Europe)
SNK vs. Capcom - Gekitotsu Card Fighters (Japan) (Demo)	4a41a56e	2097152	SNK vs. Capcom - Gekitotsu Card Fighters (Japan) (Demo)
SNK vs. Capcom - Gekitotsu Card Fighters - Capcom Supporter Version (Japan)	9217159b	2097152	SNK vs. Capcom - Card Fighters' Clash - Capcom Version (USA, Europe)
SNK vs. Capcom - Gekitotsu Card Fighters - SNK Supporter Version (Japan)	7065295c	2097152	SNK vs. Capcom - Card Fighters' Clash - SNK Version (USA, Europe)
SNK vs. Capcom - Gekitotsu Card Fighters - SNK Supporter Version (Japan) (Demo)	1b28ac12	2097152	SNK vs. Capcom - Card Fighters' Clash - SNK Version (USA, Europe)
SNK vs. Capcom - The Match of the Millennium (Japan) (Demo)	1e19e307	2097152	SNK vs. Capcom - The Match of the Millennium (World) (En,Ja)
SNK vs. Capcom - The Match of the Millennium (World) (En,Ja)	682a7a7b	4194304	SNK vs. Capcom - The Match of the Millennium (World) (En,Ja)
Samurai Shodown! 2 - Pocket Fighting Series (World) (En,Ja)	58a62fb2	2097152	Samurai Shodown! 2 - Pocket Fighting Series (World) (En,Ja)
Shanghai Mini (World) (En,Ja)	90732d53	1048576	Shanghai Mini (World) (En,Ja)
Shanghai Mini (World) (En,Ja) (Beta 1)	79620c3f	1048576	Shanghai Mini (World) (En,Ja)
Shanghai Mini (World) (En,Ja) (Beta 2)	920af0ed	1048576	Shanghai Mini (World) (En,Ja)
Shinki Sekai Evolution - Hateshinai Dungeon (Japan)	e006f42f	2097152	Evolution - Eternal Dungeons (Europe) (vA1)
Shougi no Tatsujin Color (Japan)	1f2872ed	524288	Shougi no Tatsujin Color (Japan)
Sonic The Hedgehog - Pocket Adventure (World) (Beta) (1999-10-22)	45fc3bca	2097152	Sonic The Hedgehog - Pocket Adventure (World) (En,Ja)
Sonic The Hedgehog - Pocket Adventure (World) (Demo)	189a9141	2097152	Sonic The Hedgehog - Pocket Adventure (World) (En,Ja)
Sonic The Hedgehog - Pocket Adventure (World) (En,Ja)	8bd22145	2097152	Sonic The Hedgehog - Pocket Adventure (World) (En,Ja)
Soreike!! Hanafuda Doujou (Japan)	05fa3eb0	524288	Soreike!! Hanafuda Doujou (Japan)
Super Real Mahjong - Premium Collection (Japan)	c6e620c3	2097152	Super Real Mahjong - Premium Collection (Japan)
Tsunagete Pon! 2 (Japan)	129091bb	1048576	Puzzle Link 2 (USA, Europe)
Wrestling Madness (Japan) (En) (Beta)	16b0be9b	2097152	Big Bang Pro Wrestling (Japan) (En,Ja)
