#key	name	year	genre	developer	players
King of Fighters '96 NeoGeo Collection, The (Japan)	The King of Fighters '96	1996	Fighting / Versus/Fighting	SNK	1-2
King of Fighters '96, The (World) (En,Ja)	The King of Fighters '96	1996	Fighting / Versus/Fighting	SNK	1-2
King of Fighters '97, The (Japan) (En,Ja)	The King of Fighters '97	1997	Fighting / Versus/Fighting	SNK	1-2
King of Fighters '98, The - Dream Match Never Ends ~ The King of Fighters '98 - The Slugfest (Japan) (En,Ja)	The King of Fighters '98: The Slugfest	1998	Fighting / Versus/Fighting	SNK	1-2
King of Fighters '99, The ~ The King of Fighters '99 - Millennium Battle (World) (En,Ja,Es,Pt)	The King of Fighters '99: Millennium Battle	1999	Fighting / Versus/Fighting	SNK	1-2
Last Resort (Japan) (En,Ja)	Last Resort	1994	Shoot'em Up / Horizontal/Shoot'em Up	SNK	1-2
League Bowling (Japan) (En,Ja)	League Bowling	1994	Sports / Bowling/Sports	SNK	1-8
Magical Drop 2 (Japan) (En,Ja)	Magical Drop II	1996	Puzzle / Throw/Thinking/Adventure/Puzzle	Data East	1-2
Magician Lord (Japan) (En,Ja)	Magician Lord	1994		ADK	1-2
Mahjong-kyou Retsuden - Nishi Nihon-hen (Japan)	Mah-Jong Story	1994	Mahjong/Asiatic board game	SNK	1
Metal Slug (Japan) (En,Ja)	Metal Slug	1996	Shooter / Run and Gun/Shooter	Nazca	1-2
Metal Slug 2 (World) (En,Ja)	Metal Slug 2	1998	Shooter / Run and Gun/Shooter	SNK	1-2
Mutation Nation (Japan) (En,Ja)	Mutation Nation	1995	Beat'em Up	SNK	1-2
Nam-1975 (Japan) (En,Ja)	Nam-1975	1994	Shooter / TPV/Shooter	SNK	1-2
Neo Drift Out - New Technology (Japan)	Neo Drift Out: New Technology	1996	Racing, Driving	Visco	1-2
Neo-Geo CD Special (Japan)	Neo-geo Cd Special	1995	Demo	SNK	1-2
Next Thing, The - King of the Monsters 2 (World) (En,Ja)	King of the Monsters 2: The Next Thing	1994		SNK	1-2
Ninja Combat (Japan) (En,Ja)	Ninja Combat	1994	Beat'em Up	ADK	1-2
Ninja Commando (Japan) (En,Ja)	Ninja Commando	1994	Shooter / Run and Gun/Shooter	ADK	1-2
Ninja Master's - Haou Ninpou Chou (Japan) (En,Ja)	Ninja Master's: Hao Ninpo Cho	1996	Fighting / Versus/Fighting	ADK	1-2
Oshidashi Zintrick ~ ZinTricK (Japan) (En,Ja)	Oshidashi Zintrick	1996	Puzzle / Throw/Puzzle	ADK	1-2
OverTop (Japan) (En,Ja)	OverTop	1996	Racing, Driving	ADK	1
Power Spikes II (Japan) (En,Ja)	Power Spikes II	1995	Sports / Volleyball/Sports	Video System	1-2
Pulstar (Japan) (En,Ja)	Pulstar	1995	Shoot'em Up / Horizontal/Shoot'em Up	Aicom Corporation	1-2
Puzzle Bobble ~ Bust-A-Move (Japan) (En,Ja)	Bust-A-Move	1995	Puzzle / Throw/Puzzle	Taito	1-2
Quiz King of Fighters (Japan)	Quiz King Of Fighters	1995	Quiz	Saurus	1-2
Raguy ~ Blue's Journey (Japan) (En,Ja)	Blue's Journey	1994	Platform	ADK	1-2
Rally Chase (Japan) (En,Ja)	Thrash Rally	1994	Racing, Driving	ADK	1
Real Bout Garou Densetsu 2 - The Newcomers ~ Real Bout Fatal Fury 2 - The Newcomers (Japan) (En,Ja)	Real Bout Fatal Fury 2: The Newcomers	1998	Fighting / Versus/Fighting	SNK	1-2
Real Bout Garou Densetsu Special ~ Real Bout Fatal Fury Special (World) (En,Ja,Es,Pt)	Real Bout Fatal Fury Special	1997	Fighting / Versus/Fighting	SNK	1-2
Real Bout Garou Densetsu ~ Real Bout Fatal Fury (World) (En,Ja,Es,Pt)	Real Bout Fatal Fury	1996	Fighting / Versus/Fighting	SNK	1-2
Riding Hero (Japan) (En,Ja)	Riding Hero	1995	Motorcycle race TPV/Racing, Driving/Simulation/Sports	SNK	1-2
Robo Army (Japan) (En,Ja)	Robo Army	1995	Beat'em Up	SNK	1-2
Ryuuko no Ken 2 ~ Art of Fighting 2 (World) (En,Ja,Es)	Art of Fighting 2	1994	Fighting / Versus/Fighting	SNK	1-2
Ryuuko no Ken ~ Art of Fighting (World) (En,Ja,Es)	Art of Fighting	1994	Fighting / Versus/Fighting	SNK	1-2
Samurai Spirits - Amakusa Kourin ~ Samurai Shodown IV - Amakusa's Revenge (World) (En,Ja,Es,Pt)	Samurai Shodown IV: Amakusa's Revenge	1996	Fighting / Versus/Fighting	SNK	1-2
Samurai Spirits - Zankurou Musouken ~ Samurai Shodown III (World) (En,Ja,Es,Pt)	Samurai Shodown III: Blades of Blood	1995	Fighting / Versus/Fighting	SNK	1-2
Samurai Spirits ~ Samurai Shodown (Japan) (En,Ja)	Samurai Shodown	1994	Fighting / Versus/Fighting	SNK	1-2
Sengoku Denshou 2 ~ Sengoku 2 (Japan) (En,Ja)	Sengoku 2	1995	Fighting / 2D/Fighting	SNK	1-2
Sengoku Denshou ~ Sengoku (Japan) (En,Ja)	Sengoku	1995	Beat'em Up	SNK	1-2
Shin Samurai Spirits - Haoumaru Jigokuhen ~ Samurai Shodown II (World) (En,Ja)	Samurai Shodown II	1994	Fighting / Versus/Fighting	SNK	1-2
Shinouken ~ Ragnagard (Japan) (En,Ja,Es)	Ragnagard	1996	Fighting / Versus/Fighting	Saurus	1-2
Shinsetsu Samurai Spirits - Bushidou Retsuden (Japan)	Samurai Shodown RPG	1997	Role Playing Game	SNK	1
Shougi no Tatsujin - Master of Syougi (Japan)	Shougi No Tatsujin - Master Of Syougi	1995	Shougi/Thinking/Asiatic board game	ADK	1-2
Soccer Brawl (World)	Soccer Brawl	1995	Sports / Football (Soccer)/Sports	SNK	1-2
Sonic Wings 2 ~ Aero Fighters 2 (World) (En,Ja)	Aero Fighters 2	1994	Shoot'em Up / Vertical/Shoot'em Up	Video System	1-2
Sonic Wings 3 ~ Aero Fighters 3 (Japan) (En,Ja)	Aero Fighters 3	1995	Shoot'em Up / Vertical/Shoot'em Up	Video System	1-2
Stakes Winner - GI Kanzen Seiha e no Michi (Japan)	Stakes Winner	1996	Horse racing/Sports with animals	Saurus	1-2
Super Sidekicks - Tokuten-ou (Japan) (En,Ja)	Super Sidekicks	1995	Sports / Football (Soccer)/Sports	SNK	1-2
Super Spy, The (Japan) (En,Ja)	The Super Spy	1994	Beat'em Up	SNK	1-2
Tokuten-ou 2 ~ Super Sidekicks 2 - The World Championship (Japan) (En,Ja,Es)	Super Sidekicks 2 : The World Championship	1994	Sports / Football (Soccer)/Sports	SNK	1-2
Tokuten-ou 3 - Eikou e no Chousen ~ Super Sidekicks 3 - The Next Glory (World) (En,Ja,Fr,Es,It,Pt)	Super Sidekicks 3 : The Next Glory	1995	Sports / Football (Soccer)/Sports	SNK	1-2
Top Hunter - Roddy & Cathy (World) (En,Ja)	Top Hunter: Roddy & Cathy	1994	Platform / Fighter Scrolling/Platform	SNK	1-2
Top Player's Golf (Japan) (En,Ja)	Top Player's Golf	1994	Sports / Golf/Sports	SNK	1-2
Tsuukai Gangan Koushinkyoku ~ Aggressors of Dark Kombat (World) (En,Ja)	Aggressors Of Dark Kombat	1995	Fighting / Versus/Fighting	ADK	1-2
Twinkle Star Sprites (Japan) (En,Ja)	Twinkle Star Sprites	1997	Shoot'em Up / Vertical/Shoot'em Up	ADK	1-2
Viewpoint (Japan)	Viewpoint	1995	Shoot'em Up / Diagonal/Shoot'em Up	Sammy Corporation	1-2
World Heroes (Japan) (En,Ja)	World Heroes	1995	Fighting / Versus/Fighting	ADK	1-2
World Heroes 2 (Japan) (En,Ja)	World Heroes 2	1995	Fighting / Versus/Fighting	ADK	1-2
World Heroes 2 Jet (Japan) (En,Ja)	World Heroes 2 Jet	1994	Fighting / Versus/Fighting	ADK	1-2
World Heroes Perfect (World) (En,Ja)	World Heroes Perfect	1995	Fighting / Versus/Fighting	ADK	1-2
